,rank-title,rank-sub,Price(₹),color-count,selling_proposition,discount,Product_Title
2181,Unranked(New),General-Home-Textile,304.0,4.0,400,0.0,"1pc Moonlit Mushroom Forest Printed Tapestry, Modern Style Polyester Fiber Square Decoration Wall Hanging Tapestry Suitable For Living Room Bedroom Decor"
2182,Unranked(New),General-Home-Textile,456.0,4.0,20,0.0,"1pc Bohemian Watercolor Floral Pattern Kitchen Mat, Non-Slip And Anti-Fouling Design Floor Mat For Kitchen Decoration, Home Decor"
2183,Unranked(New),General-Home-Textile,693.5,4.0,300,0.0,"1pc Single Panel Bohemian Style High-Quality Linen Curtains In Beige, Adorned With Tassels. This Semi-Blackout And Heavyweight Curtain Filters Harsh Sunlight, Ideal For Bedroom, Living Room, Dining Room, Children's Room, Nursery, Farmhouse, Coffee Shop, Kitchen, Etc."
2184,Unranked(New),General-Home-Textile,598.5,7.0,600,0.0,"1pc Soft Plush Carpet, Fluffy Decorative Rug For Living Room And Bedroom, Non-slip And Non-shedding, Suitable For Dormitory, Kindergarten, Children's Room, Home Decor, Black And White Cow Print"
2185,Unranked(New),General-Home-Textile,1510.5,4.0,80,0.0,"A Set Of Double Layer Pink Window Curtains, With White Gauze Mixed With Light-Blocking Curtains, Suitable For Use In Children\ Girl Princess Room Bedroom/Living Room/Dining Room Home Decoration, With Double Layer Shading And Heat Insulation Pure Color Ring Hanging Design."
2186,Unranked(New),General-Home-Textile,148.20000000000002,4.0,900,38.0,"1pc Large Rectangle Plastic Party Tablecloth, Solid Color Table Decoration For Birthday, Festival, Wedding And New Year Parties, Suitable For Camping & Picnic"
2187,Unranked(New),General-Home-Textile,1149.5,4.0,0,0.0,"1pc Solid Color Blanket, Grey Simple Flannelette Warm Blanket For Sleeping"
2188,Unranked(New),General-Home-Textile,239.4,5.0,20,40.0,1pc Plain Stretchy Sofa Seat Cover
2189,Unranked(New),General-Home-Textile,722.0,4.0,300,0.0,"Rick and Morty X SHEIN Cartoon Printed Floor Mat, Decorative Door Mat For Home Use"
2190,Unranked(New),General-Home-Textile,332.5,5.0,400,0.0,"1pc Table Runner - 90*180cm / 90*300cm Table Decoration For Wedding, Birthday Party And Tabletop Decor"
2191,Unranked(New),General-Home-Textile,530.1,5.0,100,52.0,1PC Waterproof Jacquard Living Room Sofa Cushion Cover Polyester Home Non-slip Sofa Protective Cover
2192,Unranked(New),General-Home-Textile,1709.05,5.0,10,49.0,"Bathroom Rug Mat, Soft Absorbent Bath Rugs, Non-Slip Washable Bath Mat, Zen Style Carpet For Tub, Shower, Bath Room"
2193,Unranked(New),General-Home-Textile,1339.5,4.0,0,0.0,"Summer Black Striped Breathable Mosquito-Proof Magnetic Automatic Closing Screen Door Curtain For Home Use, With Various Sizes Available For Bedroom Protection Against Mosquitoes And Insects"
2194,Unranked(New),General-Home-Textile,2001.65,4.0,40,30.0,Ruffle Decor Duvet Cover Set Without Filler
2195,Unranked(New),General-Home-Textile,256.5,4.0,70,0.0,"Geometric Print Cushion Cover Without Filler, Modern Throw Pillow Case, For Sofa, Living Room"
2196,Unranked(New),General-Home-Textile,722.0,4.0,200,0.0,"Tassel Decor Single Panel Curtain, Modern Polyester Curtain For Bedroom And Living Room, All Season"
2197,Unranked(New),General-Home-Textile,572.85,4.0,300,10.0,"1pc Jacquard Style Thicken Warm Chair Cover, Warm & Soft Solid Color Chair Pad Cover Suitable For Living Room, Kitchen, Dining Room, Bedroom, And Office"
2198,Unranked(New),General-Home-Textile,332.5,4.0,60,50.0,"1pc Beach Towel, Anchor Print Bath Towel, Quick-Drying Towel For Outdoor Beach, Travel And Beach Accessories"
2199,Unranked(New),General-Home-Textile,215.65,14.0,200,37.0,"One Misty Blue Starry Sky Pattern Decorative Pillowcase (Excluding Pillow Core), Fashionable & Modern Square Chenille Cushion Cover For Daily Home Use On Sofas, Beds, Cars Etc., All-Year-Round Use"
2200,Unranked(New),General-Home-Textile,522.5,4.0,90,0.0,"1pc Jacquard Sheer Curtains For Home Decor With Floral Pattern, Suitable For Living Room, Bedroom, Balcony, Kitchen, Bay Window"
2201,Unranked(New),General-Home-Textile,505.40000000000003,4.0,100,30.0,"1pair Waterproof Pillowcase Without Filler, White Simple Bed Pillow Cover For Bedroom"
2202,Unranked(New),General-Home-Textile,309.7,6.0,100,42.0,"1pc Solid Color No Tools Pleated Fabric Shades With Two Clips Light Filtering Paper Pleated Blinds With Adhesive No Drilling Self Adhesive Blinds Easy To Cut And Install,  Easy Pleated Curtain For Bedroom Living Room Office Bathroom"
2203,#8 Best Sellers,in Sheer Panels,266.0,7.0,0,0.0,1pc Polyester Modern Simple Solid Color Sheer Curtain
2204,Unranked(New),General-Home-Textile,1005.1,4.0,30,25.0,1pc Portable Waterproof Beach Mat Or Picnic Mat Beach Towel
2205,Unranked(New),General-Home-Textile,836.0000000000001,4.0,100,0.0,"1pc Butterfly Beach Towel, Ultra Fine Fiber Oversized Beach Blanket, Super Absorbent Bath Towel, Suitable For Travel, Swimming Pool, Diving, Surfing, Yoga, Camping, Various Sizes For Adults And Children, Beach Accessory"
2206,Unranked(New),General-Home-Textile,503.5,4.0,400,0.0,"1pc Solid Sheer Panel Curtain, Minimalist Polyester Breathable Light Filtering Privacy Sheer Curtain For Home"
2207,Unranked(New),General-Home-Textile,1247.3500000000001,9.0,100,25.0,Heart Pattern Duvet Cover Set Without Filler
2208,Unranked(New),General-Home-Textile,1261.6,4.0,60,25.0,Flower Print Duvet Cover Set Without Filler
2209,Unranked(New),General-Home-Textile,532.0,4.0,100,0.0,1pc Linen Silver-Stamped Tree Leaves Curtain For Living Room And Bedroom
2210,Unranked(New),General-Home-Textile,513.0,4.0,80,10.0,"1pc Plaid Pattern Decorative Throw Pillow Case, Fabric Cushion Cover For Living Room, Home Decor"
2211,Unranked(New),General-Home-Textile,1054.5,13.0,70,0.0,"2 Panels Blackout Curtains, Outdoor/Indoor Curtains, Room Darkening Window Drapes, Thermal Insulated Drapes, Solid Modern Style Polyester Blend Curtains For Bedroom, Living Room, And Balcony, Easy To Hang"
2212,Unranked(New),General-Home-Textile,266.0,4.0,800,0.0,1pc Tassel Decor Tablecloth
2213,Unranked(New),General-Home-Textile,275.5,4.0,40,0.0,"1/2/4/6 Piece Towel Made Of Polyester Fiber 13.07 * 28.84 Inches. Easy To Use In Any Color, Suitable For Both Men And Women, Adult Household Use, Good Water Absorption, Quick Drying, Soft And Non Shedding Colors Suitable For Bathrooms, Hotels, Gyms, And Travel"
2214,Unranked(New),General-Home-Textile,532.0,4.0,50,0.0,"1pc Solid Cushion Cover, Brown PU Simple Pillow Cover For Bedroom Living Room Sofa, Pillow Insert Not Included"
2215,Unranked(New),General-Home-Textile,351.5,8.0,100,0.0,"1pc Chiffon Tablecloth, Transparent Table Cover For Wedding, Bridal Shower, Baby Shower, Bachelorette, Birthday, And Holiday Decorations"
2216,Unranked(New),General-Home-Textile,655.5,4.0,300,0.0,"Solid Minimalist Tablecloth, White Simple Polyester Table Cover For Dining Room"
2217,Unranked(New),General-Home-Textile,332.5,5.0,50,0.0,Galaxy Space UV Reactive Tapestry Hippie Astronaut Neon Art Tapestries Wall Hanging For Bedroom Aesthetics Dorm Party Decor
2218,Unranked(New),General-Home-Textile,270.75,4.0,50,45.0,"1pc Gingko Leaf Table Runner, Modern Style, 33cm*183cm/13inch*72inch, Rectangular, Single-Side Printed, Home Decoration Table Runner, Kitchen Decoration, Simple And Elegant, Suitable For Home Kitchen Decoration And Event Party Decoration"
2219,Unranked(New),General-Home-Textile,551.0,6.0,0,0.0,1pc New 100% Fully Blackout Coated Solid Color Simple Fashion Rod Pocket Decor Heat Insulation Window Curtain
2220,Unranked(New),General-Home-Textile,1121.0,4.0,100,0.0,"1pc Plush Lovely Warm Brown Dog Shaped Cushion Pillow, Indoor Bedroom Decorative Pillow, Four Seasons Home Decor Pillow"
2221,Unranked(New),General-Home-Textile,465.50000000000006,4.0,100,0.0,"1pc Black & White Diamond Grid Printed Curtain, Minimalist Style Polyester Fiber Printed Curtain For Living Room, Balcony, Bedroom"
2222,#8 Best Sellers,in Kitchen Table Runners,313.5,4.0,0,0.0,"1pc Cheese Cloth Tablecloth, Gauze Tablecloth Suitable For Wedding/bridal Shower/birthday Party/bohemian Table Decoration And Rustic Romantic Wedding Runner"
2223,Unranked(New),General-Home-Textile,319.2,7.0,100,48.0,"1pc Magic Tape Blackout Curtains For Bedroom-96% Blockout Living Room Kitchen, Room, And Party Decor - Easy To Install"
2224,Unranked(New),General-Home-Textile,352.45,18.0,80,30.0,"2pcs Satin Solid Color Pillowcase, Soft Pillow Cover With Envelope Closure For Bedroom, Bedding Supplies"
2225,Unranked(New),General-Home-Textile,1814.5000000000002,4.0,60,0.0,Frida Kahlo X SHEIN Hummingbird And Floral Print Bedsheet Set
2226,Unranked(New),General-Home-Textile,163.4,4.0,1000,66.0,"1pc, Mexican Style Skull Linen Table Runner, Waterproof Stain Resistant Seasonal Holiday Halloween Day Of The Dead Burlap Dresser Scarf, Tabletop Protection, Family Gather Holidays Decoration, Gift, Home Decor,  Scene Decor, Party Supplies"
2227,Unranked(New),General-Home-Textile,1149.5,15.0,10,0.0,"3pcs Light Green Vine Bedding Set - Polyester Duvet Cover, With 2 Pillowcases, For Twin/Full/Queen/King/Cal-King Size Bed, Shrinkage And Fading Resistant, Skin-Friendly And Easy To Care, Easy To Fit Mattress"
2228,Unranked(New),General-Home-Textile,1463.0,4.0,90,30.0,Two Tone Duvet Cover Set Without Filler
2229,Unranked(New),General-Home-Textile,845.5,4.0,60,0.0,"1pc Solid Color Rectangle Shaped Bath Mat With Anti-slip Bottom, Superfine Fiber Material For Bedroom, Bathroom, Living Room, Etc."
2230,Unranked(New),General-Home-Textile,598.5,4.0,90,0.0,"1PC Metallic Detail Cushion Cover Without Filler, Simple Throw Pillow Case, For Sofa, Living Room"
2231,Unranked(New),General-Home-Textile,436.05,4.0,200,10.0,"1/3pc Bathroom Rugs Sets 3 Piece, Velvet  Foam Bath Mat - Non-Slip, Machine Washable Bath Rugs-Dries Q"
2232,Unranked(New),General-Home-Textile,2109.0,4.0,100,0.0,Three-Piece Heart Pattern Quilt Cover Pillowcase Set
2233,Unranked(New),General-Home-Textile,2679.9500000000003,4.0,0,28.0,"Modern Area Rug, 3x5 4x6 5x7 Ft Abstract Slim Area Rug,Non-Slip Living Room Bedroom Rug,Indoor Entryway Kitchen Rug,Office Rug,Non-Shedding Soft Low Pile Floor Decor,Blue-Gray"
2234,Unranked(New),General-Home-Textile,304.0,6.0,90,0.0,"1pc Bertram Eats Pattern Printed Tapestry, Modern Polyester Square Decorative Tapestry Suitable For Living Room And Bedroom Decoration"
2235,Unranked(New),General-Home-Textile,3419.05,9.0,10,22.0,1/2/3 Seat Sofa Cover Velvet Stretch Couch Slipcover Protector + Cushion Cover Couch Chair Slipcover Sofa Protector
2236,Unranked(New),General-Home-Textile,168.15,5.0,10,41.0,Excluding Fillers Velvet Plain Cushion Cover Without Filler
2237,Unranked(New),General-Home-Textile,617.5,4.0,100,0.0,"1pc Orange Oval Plush Bathroom Mat, Modern Simple Design Non-Slip Floor Mat"
2238,Unranked(New),General-Home-Textile,752.4,4.0,40,10.0,"1pc Waterproof Fitted Sheet, Waterproof Mattress Protector Cover, Machine Washable, Soft And Comfortable Bedding For Bedroom, Rhombus Pattern, Perfect Fit For Twin Full King Queen All Size Bed"
2239,Unranked(New),General-Home-Textile,655.5,4.0,400,0.0,"1pc PEVA Shower Curtain, Minimalist Clear Waterproof Shower Curtain Liner For Bathroom"
2240,Unranked(New),General-Home-Textile,775.2,5.0,300,29.0,"1pc  Stitch Beach Towel, Soft, & Quick-Drying Beach Blanket, Sand Free & Lightweight Beach Towel, For Beach Bathing Swimming Pool Camping Yoga, Ideal Beach Essentials"
2241,Unranked(New),General-Home-Textile,1274.9,9.0,300,22.0,"3pcs Plain Color Duvet Cover Set(1 Duvet Cover + 2 Pillowcases), Without Filling"
2242,Unranked(New),General-Home-Textile,239.4,7.0,100,10.0,"Coral Velvet Soft Absorbent Checkerboard Printed Towel, No Fuzz For Adults And Couples Use As Bath Towel, Face Towel, Quick-Dry Towel, Sport Towel, Swimming Towel, Beach Towel, Sofa Cover Or Blanket, Cushion Cover, Etc. Sizes Available: 34x75cm Towel X 1pc, Or 40x80cm Medium Towel X 1pc, Or 70x140cm Oversize Bath Towel X 1pc, Or 90x170cm Large Bath Towel X 1pc"
2243,Unranked(New),General-Home-Textile,304.0,6.0,300,0.0,1pc Bohemian Style Bali Cheese Cloth & Gauze Fabric Blue Table Runner For Wedding Or Country Theme Decoration
2244,Unranked(New),General-Home-Textile,1406.0,4.0,0,0.0,"1/4pcs Shower Curtain Or Toilet Mat Bathroom Mat 4pcs Set With 12 Shower Curtain Hooks As Gift, Waterproof Shower Curtain Set"
2245,Unranked(New),General-Home-Textile,1288.2,4.0,80,35.0,"1pc Pet Waterproof Sofa Cushion Cover, Minimalist Modern Style Polyester Fiber Sofa Throw Anti-scratch And Non-slip Decorative Cover"
2246,Unranked(New),General-Home-Textile,380.0,5.0,0,0.0,"Faux Pearl Decor Table Runner, Wedding White Pearl Gauze Table Runner, Extra Long Table Runner For Wedding Arch Decoration Reception Bride Gift"
2247,Unranked(New),General-Home-Textile,396.15,4.0,500,15.0,1pc Welcome To The Shitshow Fluorescent Tapestry
2248,Unranked(New),General-Home-Textile,138.7,8.0,500,54.0,"1pc Cheesecloth Table Runner, Boho Style Long Gauze Romantic Table Runner For Wedding Reception Bridal Shower Baby Shower Holiday Thanksgiving Birthday Party Table Dining Room Dresser Decor, Mothers Day Decor, Home Decor, Scene Decor"
2249,Unranked(New),General-Home-Textile,503.5,4.0,40,0.0,"1pc Linen Watercolor Blue Ocean Life Pattern Table Runner, Cartoon Printed Tablecloth With Coral Starfish Sea Horse Shell, For Decoration Of Coffee Table Shoe Cabinet Kitchen Dining Table, Suitable For Indoor/Outdoor Family Friend Gathering Room Decoration Gift"
2250,Unranked(New),General-Home-Textile,981.35,4.0,300,21.0,"1pc, 50x80 Inch Rectangular Shiny Sparkly Tablecloth, Table Cover For Weddings, Birthdays, Parties, Baby Showers, Bridal Showers, Banquets And Table Decorations"
2251,Unranked(New),General-Home-Textile,7314.049999999999,4.0,100,25.0,VEVOR 50Pcs 100Pcs Arched Chair Covers Spandex Black or White Folding Kitchen Chairs Cover Universal Washable Slipcovers Protector Removable Chair Seat Covers for Wedding Party Dining Room Banquet Event
2252,Unranked(New),General-Home-Textile,769.5,4.0,200,0.0,"1pc Splash-Proof And Elastic Four Seasons Universal Sofa Cushion Cover, Minimalist Modern Style Anti-Slip Sofa Cover, Living Room Sofa Protective Cover For L-Shaped Sofa And 1/2/3/4-Seat Sofa"
2253,Unranked(New),General-Home-Textile,778.9999999999999,4.0,0,0.0,"One Vintage  Style Carpet, Red Weathered Bohemian Traditional Rectangle Area Rug Made Of Polyester Fiber With Easy Maintenance And Can Be Washed. Suitable For Living Room Corridor Bedside Room Bedroom Office Kitchen Farm Home Decoration."
2254,Unranked(New),General-Home-Textile,535.8,4.0,100,10.0,"1pc Solid Color Cushion Cover Without Filler, Modern PVC Pillow Cover For Home Decor"
2255,Unranked(New),General-Home-Textile,304.0,13.0,1700,0.0,"1pc Polyester Table Runner, Boho Champagne Kitchen Table Runner For Dining Room"
2256,Unranked(New),General-Home-Textile,627.0,4.0,30,0.0,"Charming Seasonal Commute Waterdrop Embroidery Pillowcase 1pc For Home Decor, Car Interior, Living Room"
2257,Unranked(New),General-Home-Textile,323.0,9.0,200,0.0,"1pc 3d Sofa Cover Multifunctional Elastic All-inclusive Sofa Cover For Sofa Protection, Festival Decoration, Comes With A Pillowcase"
2258,Unranked(New),General-Home-Textile,1709.05,10.0,10,53.0,Soft Plush Fluffy Area Rugs Non Slip Home Decorative Floor Carpet Thick Faux Fur Rug High Pile Mat Throw Rug For Bedroom Living Room Dining Room Bedside
2259,Unranked(New),General-Home-Textile,332.5,4.0,200,0.0,Solid Color Chair Seat Cushion Cover
2260,Unranked(New),General-Home-Textile,551.0,4.0,100,0.0,"2 Pieces Grey Green Wildflowers Plant Pillow Covers, Seasonal Floral Outdoor Decorative Square Linen Farmhouse Cushion Cases For Home Sofa Couch (Inserts Not Included)"
2261,Unranked(New),General-Home-Textile,1520.0,6.0,40,0.0,"2pcs Digital Printed Curtain Panels, Modern Vintage Style Polyester Fiber Home Decoration Curtains, Suitable For All Seasons"
2262,Unranked(New),General-Home-Textile,760.0,4.0,50,0.0,1PC black and white simple easy clean sitting room bedroom carpet
2263,Unranked(New),General-Home-Textile,1862.0000000000002,4.0,100,0.0,"1PC Round Rug for 8 Ball Decor, Washable Cool Eight Ball Carpet for Bedroom Living Room, Thick Area Rug Special-shaped Floor Mat Halloween Christmas Spherical Carpet Ball Rugs, Round Billiard Ball, Floor Mat Decor"
2264,Unranked(New),General-Home-Textile,281.2,4.0,100,47.0,"5/10pcs Simple White Face Towel, Hotel Lint-Free Towel For Bathroom, Soft Absorbent Face Towel, Bathroom Supplies(11.8in*23.6in)"
2265,Unranked(New),General-Home-Textile,436.99999999999994,4.0,300,0.0,"1pc Leaf Print Stretchy Sofa Seat Cushion Cover, Removable Seat Cushion Cover, Scratch Resistant Sofa Cover For Home"
2266,Unranked(New),General-Home-Textile,470.25,4.0,60,25.0,"1pc Exquisite Pattern Children Wearable Beach Towel With Hat, Shower Towel And Cape, Beach Style Microfiber Wearable Children Beach Towel Suitable For Using In Bathroom, Beach, Seaside, And Outdoor Play"
2267,Unranked(New),General-Home-Textile,332.5,4.0,20,0.0,1pc Hole Towel Thickened Beauty Spa Massage Table Planking Face Towel With Hole Bed Bandana Salon Bedside Bed Towel Absorbent Velvet
2268,Unranked(New),General-Home-Textile,2202.1,4.0,0,5.0,"3pcs Bohemian Style Wave Floral Patterned Polyester Fiber Quilt Cover Three-Piece Set, Simple Japanese-Style Khaki Crafted Polyester Quilt Cover Set Suitable For All Seasons"
2269,Unranked(New),General-Home-Textile,674.5,4.0,90,0.0,"1pc Table Runner With Chocolate Wavy Pattern Embellished With Tassels For Home, Parties, Hotels And Restaurants Table Decoration, Waterproof Cloth"
2270,Unranked(New),General-Home-Textile,638.4,4.0,100,20.0,"1pc Solid Black Memory Foam U-Shaped Travel Pillow, Short Plush Neck Pillow For Neck Protection, Slow Rebound, Suitable For Airplane And Car"
2271,#4 Best Sellers,in Couch Cover,1007.0,4.0,0,0.0,"1pc Gradient Printed Plush Imitation Rabbit Fur Thickened Sofa Cushion Cover For Autumn And Winter, Nordic Style Warm & Comfortable Sofa Blanket Suitable For Living Room"
2272,Unranked(New),General-Home-Textile,339.15,4.0,300,58.0,"1pc White Fabric Shower Curtain Liner, Waterproof, Mildew Resistant, Plain Color, Polyester Material, Rustproof Metal Grommets With Hook, Machine Washable, Suitable For Modern Neutral Hotel Bathroom Decoration"
2273,Unranked(New),General-Home-Textile,351.5,4.0,300,0.0,1pc Table Runner In Teal Cheese Cloth Fabric With Bohemian Balinese Rustic Wedding Party Table Decoration
2274,Unranked(New),General-Home-Textile,304.0,4.0,30,0.0,1pc Bow Decor Random Hair Drying Towel
2275,Unranked(New),General-Home-Textile,912.0,4.0,80,0.0,"1pc Floral Embroidered Ruffle Trim Cushion Cover Without Filler, Modern Embroidered Design Decorative Cushion Cover For Bed, Sofa"
2276,Unranked(New),General-Home-Textile,807.5,4.0,400,0.0,"1pc Elegant And Simple Semi-Transparent Linen Textured Soft Draping Privacy Protecting Natural Linen Curtain For Bedroom, Living Room, Kitchen, And Balcony"
